,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
4144.0,31.0,"время, знать, музыка, песня, группа, играть, новый, слушать, сеичас, голос",,
4145.0,17.0,"рука, собака, дверь, кошка, дом, животное, окно, кот, глаз, комната",,
4146.0,20.0,"человек, жизнь, мир, чувство, людеи, любовь, любить, жить, мысль, чувствовать",,
4147.0,14.0,"место, дорога, город, ехать, час, очень, путь, метро, машина, автобус",,
4148.0,3.0,"ребёнок, мама, год, детеи, семья, муж, родитель, сын, дом, мать",,
4149.0,17.0,"рука, собака, дверь, кошка, дом, животное, окно, кот, глаз, комната",,
4150.0,26.0,"знать, сказать, говорить, почему, хотеть, вопрос, понимать, вообще, думать, слово",,
4151.0,23.0,"время, мочь, свет, земля, солнце, вода, движение, находиться, воздух, сторона",,
4152.0,19.0,"лето, рука, вода, снег, лес, место, осень, видеть, цветок, дерево",,
4153.0,14.0,"место, дорога, город, ехать, час, очень, путь, метро, машина, автобус",,
4154.0,16.0,"город, дом, год, улица, здание, место, находиться, вид, парк, музей",,
4155.0,8.0,"идти, сказать, пока, решить, пойти, стоять, общем, вообще, думать, дело",,
4156.0,29.0,"очень, интересный, канал, писать, спасибо, статья, читать, хотеть, комментарий, подписываитесь",,
4157.0,17.0,"рука, собака, дверь, кошка, дом, животное, окно, кот, глаз, комната",,
4158.0,10.0,"женщина, мужчина, девушка, отношение, жена, любить, муж, пара, любовь, семья",,
4159.0,13.0,"деньга, рублеи, купить, цена, магазин, работать, получить, квартира, платить, месяц",,
4160.0,22.0,"очень, фотография, сделать, фото, снимать, интересный, получиться, картинка, кадр, делать",,
4161.0,14.0,"место, дорога, город, ехать, час, очень, путь, метро, машина, автобус",,
4162.0,6.0,"интернет, проект, программа, информация, саит, компания, клиент, реклама, телефон, компьютер",,
4163.0,22.0,"очень, фотография, сделать, фото, снимать, интересный, получиться, картинка, кадр, делать",,
4164.0,10.0,"женщина, мужчина, девушка, отношение, жена, любить, муж, пара, любовь, семья",,
4165.0,16.0,"город, дом, год, улица, здание, место, находиться, вид, парк, музей",,
4166.0,25.0,"работа, школа, работать, заниматься, год, учиться, класс, учитель, курс, язык",,
4167.0,29.0,"очень, интересный, канал, писать, спасибо, статья, читать, хотеть, комментарий, подписываитесь",,
4168.0,29.0,"очень, интересный, канал, писать, спасибо, статья, читать, хотеть, комментарий, подписываитесь",,
4169.0,15.0,"подарок, праздник, очень, кофе, стол, магазин, пиво, пить, еда, стоять",,
4170.0,19.0,"лето, рука, вода, снег, лес, место, осень, видеть, цветок, дерево",,
4171.0,7.0,"вообще, вполне, например, правда, часть, первый, совершенно, факт, слово, однако",,
4172.0,3.0,"ребёнок, мама, год, детеи, семья, муж, родитель, сын, дом, мать",,
4173.0,3.0,"ребёнок, мама, год, детеи, семья, муж, родитель, сын, дом, мать",,
4174.0,22.0,"очень, фотография, сделать, фото, снимать, интересный, получиться, картинка, кадр, делать",,
4175.0,12.0,"бог, слово, человек, время, церковь, говорить, русский, вера, народ, жизнь",,
4176.0,31.0,"время, знать, музыка, песня, группа, играть, новый, слушать, сеичас, голос",,
4177.0,22.0,"очень, фотография, сделать, фото, снимать, интересный, получиться, картинка, кадр, делать",,
4178.0,18.0,"фильм, книга, год, картина, цвет, автор, стиль, кино, представить, образ",,
4179.0,8.0,"идти, сказать, пока, решить, пойти, стоять, общем, вообще, думать, дело",,
4180.0,18.0,"фильм, книга, год, картина, цвет, автор, стиль, кино, представить, образ",,
4181.0,31.0,"время, знать, музыка, песня, группа, играть, новый, слушать, сеичас, голос",,
4182.0,28.0,"год, стать, время, жить, решить, начать, история, месяц, работа, вернуться",,
4183.0,31.0,"время, знать, музыка, песня, группа, играть, новый, слушать, сеичас, голос",,
4184.0,12.0,"бог, слово, человек, время, церковь, говорить, русский, вера, народ, жизнь",,
4185.0,3.0,"ребёнок, мама, год, детеи, семья, муж, родитель, сын, дом, мать",,
4186.0,21.0,"человек, врач, мозг, говорить, мочь, кровь, время, больница, делать, болезнь",,
4187.0,10.0,"женщина, мужчина, девушка, отношение, жена, любить, муж, пара, любовь, семья",,
4188.0,19.0,"лето, рука, вода, снег, лес, место, осень, видеть, цветок, дерево",,
4189.0,8.0,"идти, сказать, пока, решить, пойти, стоять, общем, вообще, думать, дело",,
4190.0,8.0,"идти, сказать, пока, решить, пойти, стоять, общем, вообще, думать, дело",,
4191.0,29.0,"очень, интересный, канал, писать, спасибо, статья, читать, хотеть, комментарий, подписываитесь",,
4192.0,5.0,"страна, год, народ, власть, военный, русский, воин, армия, стать, государство",,
4193.0,14.0,"место, дорога, город, ехать, час, очень, путь, метро, машина, автобус",,
4194.0,17.0,"рука, собака, дверь, кошка, дом, животное, окно, кот, глаз, комната",,
4195.0,28.0,"год, стать, время, жить, решить, начать, история, месяц, работа, вернуться",,
4196.0,1.0,"человек, нужный, делать, мочь, проблема, жизнь, хотеть, время, стать, сделать",,
4197.0,27.0,"день, сегодня, утро, вечер, час, ночь, вчера, спать, завтра, хотеться",,
4198.0,27.0,"день, сегодня, утро, вечер, час, ночь, вчера, спать, завтра, хотеться",,
4199.0,27.0,"день, сегодня, утро, вечер, час, ночь, вчера, спать, завтра, хотеться",,
4200.0,22.0,"очень, фотография, сделать, фото, снимать, интересный, получиться, картинка, кадр, делать",,
4201.0,20.0,"человек, жизнь, мир, чувство, людеи, любовь, любить, жить, мысль, чувствовать",,
4202.0,26.0,"знать, сказать, говорить, почему, хотеть, вопрос, понимать, вообще, думать, слово",,
4203.0,8.0,"идти, сказать, пока, решить, пойти, стоять, общем, вообще, думать, дело",,
4204.0,16.0,"город, дом, год, улица, здание, место, находиться, вид, парк, музей",,
4205.0,16.0,"город, дом, год, улица, здание, место, находиться, вид, парк, музей",,
4206.0,13.0,"деньга, рублеи, купить, цена, магазин, работать, получить, квартира, платить, месяц",,
4207.0,14.0,"место, дорога, город, ехать, час, очень, путь, метро, машина, автобус",,
4208.0,26.0,"знать, сказать, говорить, почему, хотеть, вопрос, понимать, вообще, думать, слово",,
4209.0,27.0,"день, сегодня, утро, вечер, час, ночь, вчера, спать, завтра, хотеться",,
4210.0,18.0,"фильм, книга, год, картина, цвет, автор, стиль, кино, представить, образ",,
4211.0,17.0,"рука, собака, дверь, кошка, дом, животное, окно, кот, глаз, комната",,
4212.0,22.0,"очень, фотография, сделать, фото, снимать, интересный, получиться, картинка, кадр, делать",,
4213.0,18.0,"фильм, книга, год, картина, цвет, автор, стиль, кино, представить, образ",,
4214.0,28.0,"год, стать, время, жить, решить, начать, история, месяц, работа, вернуться",,
4215.0,20.0,"человек, жизнь, мир, чувство, людеи, любовь, любить, жить, мысль, чувствовать",,
4216.0,22.0,"очень, фотография, сделать, фото, снимать, интересный, получиться, картинка, кадр, делать",,
4217.0,15.0,"подарок, праздник, очень, кофе, стол, магазин, пиво, пить, еда, стоять",,
4218.0,15.0,"подарок, праздник, очень, кофе, стол, магазин, пиво, пить, еда, стоять",,
4219.0,9.0,"нужный, важный, мочь, время, результат, цель, очень, вопрос, дело, способ",,
4220.0,14.0,"место, дорога, город, ехать, час, очень, путь, метро, машина, автобус",,
4221.0,18.0,"фильм, книга, год, картина, цвет, автор, стиль, кино, представить, образ",,
4222.0,27.0,"день, сегодня, утро, вечер, час, ночь, вчера, спать, завтра, хотеться",,
4223.0,5.0,"страна, год, народ, власть, военный, русский, воин, армия, стать, государство",,
4224.0,8.0,"идти, сказать, пока, решить, пойти, стоять, общем, вообще, думать, дело",,
4225.0,28.0,"год, стать, время, жить, решить, начать, история, месяц, работа, вернуться",,
4226.0,27.0,"день, сегодня, утро, вечер, час, ночь, вчера, спать, завтра, хотеться",,
4227.0,23.0,"время, мочь, свет, земля, солнце, вода, движение, находиться, воздух, сторона",,
4228.0,1.0,"человек, нужный, делать, мочь, проблема, жизнь, хотеть, время, стать, сделать",,
4229.0,6.0,"интернет, проект, программа, информация, саит, компания, клиент, реклама, телефон, компьютер",,
4230.0,17.0,"рука, собака, дверь, кошка, дом, животное, окно, кот, глаз, комната",,
4231.0,28.0,"год, стать, время, жить, решить, начать, история, месяц, работа, вернуться",,
4232.0,13.0,"деньга, рублеи, купить, цена, магазин, работать, получить, квартира, платить, месяц",,
4233.0,14.0,"место, дорога, город, ехать, час, очень, путь, метро, машина, автобус",,
4234.0,14.0,"место, дорога, город, ехать, час, очень, путь, метро, машина, автобус",,
4235.0,29.0,"очень, интересный, канал, писать, спасибо, статья, читать, хотеть, комментарий, подписываитесь",,
4236.0,4.0,"игра, играть, команда, клуб, стать, сеичас, победа, первый, игрок, место",,
4237.0,20.0,"человек, жизнь, мир, чувство, людеи, любовь, любить, жить, мысль, чувствовать",,
4238.0,6.0,"интернет, проект, программа, информация, саит, компания, клиент, реклама, телефон, компьютер",,
4239.0,17.0,"рука, собака, дверь, кошка, дом, животное, окно, кот, глаз, комната",,
4240.0,26.0,"знать, сказать, говорить, почему, хотеть, вопрос, понимать, вообще, думать, слово",,
4241.0,10.0,"женщина, мужчина, девушка, отношение, жена, любить, муж, пара, любовь, семья",,
4242.0,28.0,"год, стать, время, жить, решить, начать, история, месяц, работа, вернуться",,
4243.0,16.0,"город, дом, год, улица, здание, место, находиться, вид, парк, музей",,
4244.0,16.0,"город, дом, год, улица, здание, место, находиться, вид, парк, музей",,
4245.0,20.0,"человек, жизнь, мир, чувство, людеи, любовь, любить, жить, мысль, чувствовать",,
4246.0,28.0,"год, стать, время, жить, решить, начать, история, месяц, работа, вернуться",,
4247.0,24.0,"являться, должный, система, иметь, общество, существовать, процесс, вопрос, развитие, источник",,
4248.0,14.0,"место, дорога, город, ехать, час, очень, путь, метро, машина, автобус",,
4249.0,25.0,"работа, школа, работать, заниматься, год, учиться, класс, учитель, курс, язык",,
4250.0,16.0,"город, дом, год, улица, здание, место, находиться, вид, парк, музей",,
4251.0,2.0,"автомобиль, машина, иметь, машин, также, модель, качество, новый, использовать, размер",,
4252.0,26.0,"знать, сказать, говорить, почему, хотеть, вопрос, понимать, вообще, думать, слово",,
4253.0,28.0,"год, стать, время, жить, решить, начать, история, месяц, работа, вернуться",,
4254.0,14.0,"место, дорога, город, ехать, час, очень, путь, метро, машина, автобус",,
4255.0,1.0,"человек, нужный, делать, мочь, проблема, жизнь, хотеть, время, стать, сделать",,
4256.0,31.0,"время, знать, музыка, песня, группа, играть, новый, слушать, сеичас, голос",,
4257.0,5.0,"страна, год, народ, власть, военный, русский, воин, армия, стать, государство",,
4258.0,15.0,"подарок, праздник, очень, кофе, стол, магазин, пиво, пить, еда, стоять",,
4259.0,17.0,"рука, собака, дверь, кошка, дом, животное, окно, кот, глаз, комната",,
4260.0,19.0,"лето, рука, вода, снег, лес, место, осень, видеть, цветок, дерево",,
4261.0,14.0,"место, дорога, город, ехать, час, очень, путь, метро, машина, автобус",,
4262.0,3.0,"ребёнок, мама, год, детеи, семья, муж, родитель, сын, дом, мать",,
4263.0,29.0,"очень, интересный, канал, писать, спасибо, статья, читать, хотеть, комментарий, подписываитесь",,
4264.0,27.0,"день, сегодня, утро, вечер, час, ночь, вчера, спать, завтра, хотеться",,
4265.0,26.0,"знать, сказать, говорить, почему, хотеть, вопрос, понимать, вообще, думать, слово",,
4266.0,28.0,"год, стать, время, жить, решить, начать, история, месяц, работа, вернуться",,
4267.0,25.0,"работа, школа, работать, заниматься, год, учиться, класс, учитель, курс, язык",,
4268.0,27.0,"день, сегодня, утро, вечер, час, ночь, вчера, спать, завтра, хотеться",,
4269.0,18.0,"фильм, книга, год, картина, цвет, автор, стиль, кино, представить, образ",,
4270.0,14.0,"место, дорога, город, ехать, час, очень, путь, метро, машина, автобус",,
4271.0,23.0,"время, мочь, свет, земля, солнце, вода, движение, находиться, воздух, сторона",,
4272.0,8.0,"идти, сказать, пока, решить, пойти, стоять, общем, вообще, думать, дело",,
4273.0,26.0,"знать, сказать, говорить, почему, хотеть, вопрос, понимать, вообще, думать, слово",,
4274.0,21.0,"человек, врач, мозг, говорить, мочь, кровь, время, больница, делать, болезнь",,
4275.0,31.0,"время, знать, музыка, песня, группа, играть, новый, слушать, сеичас, голос",,
4276.0,20.0,"человек, жизнь, мир, чувство, людеи, любовь, любить, жить, мысль, чувствовать",,
4277.0,22.0,"очень, фотография, сделать, фото, снимать, интересный, получиться, картинка, кадр, делать",,
4278.0,29.0,"очень, интересный, канал, писать, спасибо, статья, читать, хотеть, комментарий, подписываитесь",,
4279.0,17.0,"рука, собака, дверь, кошка, дом, животное, окно, кот, глаз, комната",,
4280.0,1.0,"человек, нужный, делать, мочь, проблема, жизнь, хотеть, время, стать, сделать",,
4281.0,31.0,"время, знать, музыка, песня, группа, играть, новый, слушать, сеичас, голос",,
4282.0,9.0,"нужный, важный, мочь, время, результат, цель, очень, вопрос, дело, способ",,
4283.0,17.0,"рука, собака, дверь, кошка, дом, животное, окно, кот, глаз, комната",,
4284.0,26.0,"знать, сказать, говорить, почему, хотеть, вопрос, понимать, вообще, думать, слово",,
4285.0,13.0,"деньга, рублеи, купить, цена, магазин, работать, получить, квартира, платить, месяц",,
4286.0,3.0,"ребёнок, мама, год, детеи, семья, муж, родитель, сын, дом, мать",,
4287.0,19.0,"лето, рука, вода, снег, лес, место, осень, видеть, цветок, дерево",,
4288.0,15.0,"подарок, праздник, очень, кофе, стол, магазин, пиво, пить, еда, стоять",,
4289.0,15.0,"подарок, праздник, очень, кофе, стол, магазин, пиво, пить, еда, стоять",,
4290.0,15.0,"подарок, праздник, очень, кофе, стол, магазин, пиво, пить, еда, стоять",,
4291.0,31.0,"время, знать, музыка, песня, группа, играть, новый, слушать, сеичас, голос",,
4292.0,25.0,"работа, школа, работать, заниматься, год, учиться, класс, учитель, курс, язык",,
4293.0,18.0,"фильм, книга, год, картина, цвет, автор, стиль, кино, представить, образ",,
4294.0,17.0,"рука, собака, дверь, кошка, дом, животное, окно, кот, глаз, комната",,
4295.0,6.0,"интернет, проект, программа, информация, саит, компания, клиент, реклама, телефон, компьютер",,
4296.0,26.0,"знать, сказать, говорить, почему, хотеть, вопрос, понимать, вообще, думать, слово",,
4297.0,11.0,"тело, организм, продукт, вес, поэтому, также, здоровье, время, питание, кожа",,
4298.0,8.0,"идти, сказать, пока, решить, пойти, стоять, общем, вообще, думать, дело",,
4299.0,22.0,"очень, фотография, сделать, фото, снимать, интересный, получиться, картинка, кадр, делать",,
4300.0,26.0,"знать, сказать, говорить, почему, хотеть, вопрос, понимать, вообще, думать, слово",,
4301.0,29.0,"очень, интересный, канал, писать, спасибо, статья, читать, хотеть, комментарий, подписываитесь",,
4302.0,16.0,"город, дом, год, улица, здание, место, находиться, вид, парк, музей",,
4303.0,28.0,"год, стать, время, жить, решить, начать, история, месяц, работа, вернуться",,
4304.0,19.0,"лето, рука, вода, снег, лес, место, осень, видеть, цветок, дерево",,
4305.0,14.0,"место, дорога, город, ехать, час, очень, путь, метро, машина, автобус",,
4306.0,14.0,"место, дорога, город, ехать, час, очень, путь, метро, машина, автобус",,
4307.0,1.0,"человек, нужный, делать, мочь, проблема, жизнь, хотеть, время, стать, сделать",,
4308.0,14.0,"место, дорога, город, ехать, час, очень, путь, метро, машина, автобус",,
4309.0,13.0,"деньга, рублеи, купить, цена, магазин, работать, получить, квартира, платить, месяц",,
4310.0,16.0,"город, дом, год, улица, здание, место, находиться, вид, парк, музей",,
4311.0,20.0,"человек, жизнь, мир, чувство, людеи, любовь, любить, жить, мысль, чувствовать",,
4312.0,29.0,"очень, интересный, канал, писать, спасибо, статья, читать, хотеть, комментарий, подписываитесь",,
4313.0,8.0,"идти, сказать, пока, решить, пойти, стоять, общем, вообще, думать, дело",,
4314.0,19.0,"лето, рука, вода, снег, лес, место, осень, видеть, цветок, дерево",,
4315.0,1.0,"человек, нужный, делать, мочь, проблема, жизнь, хотеть, время, стать, сделать",,
4316.0,27.0,"день, сегодня, утро, вечер, час, ночь, вчера, спать, завтра, хотеться",,
4317.0,26.0,"знать, сказать, говорить, почему, хотеть, вопрос, понимать, вообще, думать, слово",,
4318.0,3.0,"ребёнок, мама, год, детеи, семья, муж, родитель, сын, дом, мать",,
4319.0,27.0,"день, сегодня, утро, вечер, час, ночь, вчера, спать, завтра, хотеться",,
4320.0,27.0,"день, сегодня, утро, вечер, час, ночь, вчера, спать, завтра, хотеться",,
4321.0,19.0,"лето, рука, вода, снег, лес, место, осень, видеть, цветок, дерево",,
4322.0,21.0,"человек, врач, мозг, говорить, мочь, кровь, время, больница, делать, болезнь",,
4323.0,18.0,"фильм, книга, год, картина, цвет, автор, стиль, кино, представить, образ",,
4324.0,17.0,"рука, собака, дверь, кошка, дом, животное, окно, кот, глаз, комната",,
4325.0,27.0,"день, сегодня, утро, вечер, час, ночь, вчера, спать, завтра, хотеться",,
4326.0,21.0,"человек, врач, мозг, говорить, мочь, кровь, время, больница, делать, болезнь",,
4327.0,1.0,"человек, нужный, делать, мочь, проблема, жизнь, хотеть, время, стать, сделать",,
4328.0,3.0,"ребёнок, мама, год, детеи, семья, муж, родитель, сын, дом, мать",,
4329.0,14.0,"место, дорога, город, ехать, час, очень, путь, метро, машина, автобус",,
4330.0,19.0,"лето, рука, вода, снег, лес, место, осень, видеть, цветок, дерево",,
4331.0,19.0,"лето, рука, вода, снег, лес, место, осень, видеть, цветок, дерево",,
4332.0,25.0,"работа, школа, работать, заниматься, год, учиться, класс, учитель, курс, язык",,
4333.0,27.0,"день, сегодня, утро, вечер, час, ночь, вчера, спать, завтра, хотеться",,
4334.0,4.0,"игра, играть, команда, клуб, стать, сеичас, победа, первый, игрок, место",,
4335.0,19.0,"лето, рука, вода, снег, лес, место, осень, видеть, цветок, дерево",,
4336.0,14.0,"место, дорога, город, ехать, час, очень, путь, метро, машина, автобус",,
4337.0,6.0,"интернет, проект, программа, информация, саит, компания, клиент, реклама, телефон, компьютер",,
4338.0,27.0,"день, сегодня, утро, вечер, час, ночь, вчера, спать, завтра, хотеться",,
4339.0,6.0,"интернет, проект, программа, информация, саит, компания, клиент, реклама, телефон, компьютер",,
4340.0,6.0,"интернет, проект, программа, информация, саит, компания, клиент, реклама, телефон, компьютер",,
4341.0,3.0,"ребёнок, мама, год, детеи, семья, муж, родитель, сын, дом, мать",,
4342.0,8.0,"идти, сказать, пока, решить, пойти, стоять, общем, вообще, думать, дело",,
4343.0,14.0,"место, дорога, город, ехать, час, очень, путь, метро, машина, автобус",,
4344.0,13.0,"деньга, рублеи, купить, цена, магазин, работать, получить, квартира, платить, месяц",,
4345.0,17.0,"рука, собака, дверь, кошка, дом, животное, окно, кот, глаз, комната",,
4346.0,27.0,"день, сегодня, утро, вечер, час, ночь, вчера, спать, завтра, хотеться",,
4347.0,15.0,"подарок, праздник, очень, кофе, стол, магазин, пиво, пить, еда, стоять",,
4348.0,23.0,"время, мочь, свет, земля, солнце, вода, движение, находиться, воздух, сторона",,
4349.0,3.0,"ребёнок, мама, год, детеи, семья, муж, родитель, сын, дом, мать",,
4350.0,28.0,"год, стать, время, жить, решить, начать, история, месяц, работа, вернуться",,
4351.0,3.0,"ребёнок, мама, год, детеи, семья, муж, родитель, сын, дом, мать",,
4352.0,7.0,"вообще, вполне, например, правда, часть, первый, совершенно, факт, слово, однако",,
4353.0,4.0,"игра, играть, команда, клуб, стать, сеичас, победа, первый, игрок, место",,
4354.0,28.0,"год, стать, время, жить, решить, начать, история, месяц, работа, вернуться",,
4355.0,6.0,"интернет, проект, программа, информация, саит, компания, клиент, реклама, телефон, компьютер",,
4356.0,18.0,"фильм, книга, год, картина, цвет, автор, стиль, кино, представить, образ",,
4357.0,18.0,"фильм, книга, год, картина, цвет, автор, стиль, кино, представить, образ",,
4358.0,8.0,"идти, сказать, пока, решить, пойти, стоять, общем, вообще, думать, дело",,
4359.0,0.0,"право, закон, дело, гражданин, документ, должный, суд, вопрос, президент, сотрудник",,
4360.0,31.0,"время, знать, музыка, песня, группа, играть, новый, слушать, сеичас, голос",,
4361.0,28.0,"год, стать, время, жить, решить, начать, история, месяц, работа, вернуться",,
4362.0,27.0,"день, сегодня, утро, вечер, час, ночь, вчера, спать, завтра, хотеться",,
4363.0,6.0,"интернет, проект, программа, информация, саит, компания, клиент, реклама, телефон, компьютер",,
4364.0,19.0,"лето, рука, вода, снег, лес, место, осень, видеть, цветок, дерево",,
4365.0,14.0,"место, дорога, город, ехать, час, очень, путь, метро, машина, автобус",,
4366.0,18.0,"фильм, книга, год, картина, цвет, автор, стиль, кино, представить, образ",,
4367.0,17.0,"рука, собака, дверь, кошка, дом, животное, окно, кот, глаз, комната",,
4368.0,8.0,"идти, сказать, пока, решить, пойти, стоять, общем, вообще, думать, дело",,
4369.0,0.0,"право, закон, дело, гражданин, документ, должный, суд, вопрос, президент, сотрудник",,
4370.0,14.0,"место, дорога, город, ехать, час, очень, путь, метро, машина, автобус",,
4371.0,27.0,"день, сегодня, утро, вечер, час, ночь, вчера, спать, завтра, хотеться",,
4372.0,14.0,"место, дорога, город, ехать, час, очень, путь, метро, машина, автобус",,
4373.0,3.0,"ребёнок, мама, год, детеи, семья, муж, родитель, сын, дом, мать",,
4374.0,8.0,"идти, сказать, пока, решить, пойти, стоять, общем, вообще, думать, дело",,
4375.0,18.0,"фильм, книга, год, картина, цвет, автор, стиль, кино, представить, образ",,
4376.0,23.0,"время, мочь, свет, земля, солнце, вода, движение, находиться, воздух, сторона",,
4377.0,13.0,"деньга, рублеи, купить, цена, магазин, работать, получить, квартира, платить, месяц",,
4378.0,14.0,"место, дорога, город, ехать, час, очень, путь, метро, машина, автобус",,
4379.0,8.0,"идти, сказать, пока, решить, пойти, стоять, общем, вообще, думать, дело",,
4380.0,18.0,"фильм, книга, год, картина, цвет, автор, стиль, кино, представить, образ",,
4381.0,28.0,"год, стать, время, жить, решить, начать, история, месяц, работа, вернуться",,
4382.0,26.0,"знать, сказать, говорить, почему, хотеть, вопрос, понимать, вообще, думать, слово",,
4383.0,14.0,"место, дорога, город, ехать, час, очень, путь, метро, машина, автобус",,
4384.0,22.0,"очень, фотография, сделать, фото, снимать, интересный, получиться, картинка, кадр, делать",,
4385.0,14.0,"место, дорога, город, ехать, час, очень, путь, метро, машина, автобус",,
4386.0,27.0,"день, сегодня, утро, вечер, час, ночь, вчера, спать, завтра, хотеться",,
4387.0,14.0,"место, дорога, город, ехать, час, очень, путь, метро, машина, автобус",,
4388.0,29.0,"очень, интересный, канал, писать, спасибо, статья, читать, хотеть, комментарий, подписываитесь",,
4389.0,27.0,"день, сегодня, утро, вечер, час, ночь, вчера, спать, завтра, хотеться",,
4390.0,16.0,"город, дом, год, улица, здание, место, находиться, вид, парк, музей",,
4391.0,28.0,"год, стать, время, жить, решить, начать, история, месяц, работа, вернуться",,
4392.0,27.0,"день, сегодня, утро, вечер, час, ночь, вчера, спать, завтра, хотеться",,
4393.0,26.0,"знать, сказать, говорить, почему, хотеть, вопрос, понимать, вообще, думать, слово",,
4394.0,19.0,"лето, рука, вода, снег, лес, место, осень, видеть, цветок, дерево",,
4395.0,3.0,"ребёнок, мама, год, детеи, семья, муж, родитель, сын, дом, мать",,
4396.0,8.0,"идти, сказать, пока, решить, пойти, стоять, общем, вообще, думать, дело",,
4397.0,15.0,"подарок, праздник, очень, кофе, стол, магазин, пиво, пить, еда, стоять",,
4398.0,14.0,"место, дорога, город, ехать, час, очень, путь, метро, машина, автобус",,
4399.0,17.0,"рука, собака, дверь, кошка, дом, животное, окно, кот, глаз, комната",,
4400.0,5.0,"страна, год, народ, власть, военный, русский, воин, армия, стать, государство",,
4401.0,27.0,"день, сегодня, утро, вечер, час, ночь, вчера, спать, завтра, хотеться",,
4402.0,31.0,"время, знать, музыка, песня, группа, играть, новый, слушать, сеичас, голос",,
4403.0,14.0,"место, дорога, город, ехать, час, очень, путь, метро, машина, автобус",,
4404.0,1.0,"человек, нужный, делать, мочь, проблема, жизнь, хотеть, время, стать, сделать",,
4405.0,17.0,"рука, собака, дверь, кошка, дом, животное, окно, кот, глаз, комната",,
4406.0,27.0,"день, сегодня, утро, вечер, час, ночь, вчера, спать, завтра, хотеться",,
4407.0,14.0,"место, дорога, город, ехать, час, очень, путь, метро, машина, автобус",,
4408.0,11.0,"тело, организм, продукт, вес, поэтому, также, здоровье, время, питание, кожа",,
4409.0,18.0,"фильм, книга, год, картина, цвет, автор, стиль, кино, представить, образ",,
4410.0,25.0,"работа, школа, работать, заниматься, год, учиться, класс, учитель, курс, язык",,
4411.0,25.0,"работа, школа, работать, заниматься, год, учиться, класс, учитель, курс, язык",,
4412.0,10.0,"женщина, мужчина, девушка, отношение, жена, любить, муж, пара, любовь, семья",,
4413.0,22.0,"очень, фотография, сделать, фото, снимать, интересный, получиться, картинка, кадр, делать",,
4414.0,29.0,"очень, интересный, канал, писать, спасибо, статья, читать, хотеть, комментарий, подписываитесь",,
4415.0,16.0,"город, дом, год, улица, здание, место, находиться, вид, парк, музей",,
4416.0,0.0,"право, закон, дело, гражданин, документ, должный, суд, вопрос, президент, сотрудник",,
4417.0,28.0,"год, стать, время, жить, решить, начать, история, месяц, работа, вернуться",,
4418.0,4.0,"игра, играть, команда, клуб, стать, сеичас, победа, первый, игрок, место",,
4419.0,31.0,"время, знать, музыка, песня, группа, играть, новый, слушать, сеичас, голос",,
4420.0,19.0,"лето, рука, вода, снег, лес, место, осень, видеть, цветок, дерево",,
4421.0,4.0,"игра, играть, команда, клуб, стать, сеичас, победа, первый, игрок, место",,
4422.0,27.0,"день, сегодня, утро, вечер, час, ночь, вчера, спать, завтра, хотеться",,
4423.0,12.0,"бог, слово, человек, время, церковь, говорить, русский, вера, народ, жизнь",,
4424.0,17.0,"рука, собака, дверь, кошка, дом, животное, окно, кот, глаз, комната",,
4425.0,6.0,"интернет, проект, программа, информация, саит, компания, клиент, реклама, телефон, компьютер",,
4426.0,22.0,"очень, фотография, сделать, фото, снимать, интересный, получиться, картинка, кадр, делать",,
4427.0,13.0,"деньга, рублеи, купить, цена, магазин, работать, получить, квартира, платить, месяц",,
4428.0,31.0,"время, знать, музыка, песня, группа, играть, новый, слушать, сеичас, голос",,
4429.0,28.0,"год, стать, время, жить, решить, начать, история, месяц, работа, вернуться",,
4430.0,15.0,"подарок, праздник, очень, кофе, стол, магазин, пиво, пить, еда, стоять",,
4431.0,8.0,"идти, сказать, пока, решить, пойти, стоять, общем, вообще, думать, дело",,
4432.0,12.0,"бог, слово, человек, время, церковь, говорить, русский, вера, народ, жизнь",,
4433.0,1.0,"человек, нужный, делать, мочь, проблема, жизнь, хотеть, время, стать, сделать",,
4434.0,27.0,"день, сегодня, утро, вечер, час, ночь, вчера, спать, завтра, хотеться",,
4435.0,15.0,"подарок, праздник, очень, кофе, стол, магазин, пиво, пить, еда, стоять",,
4436.0,29.0,"очень, интересный, канал, писать, спасибо, статья, читать, хотеть, комментарий, подписываитесь",,
4437.0,29.0,"очень, интересный, канал, писать, спасибо, статья, читать, хотеть, комментарий, подписываитесь",,
4438.0,27.0,"день, сегодня, утро, вечер, час, ночь, вчера, спать, завтра, хотеться",,
4439.0,25.0,"работа, школа, работать, заниматься, год, учиться, класс, учитель, курс, язык",,
4440.0,28.0,"год, стать, время, жить, решить, начать, история, месяц, работа, вернуться",,
4441.0,3.0,"ребёнок, мама, год, детеи, семья, муж, родитель, сын, дом, мать",,
4442.0,12.0,"бог, слово, человек, время, церковь, говорить, русский, вера, народ, жизнь",,
4443.0,14.0,"место, дорога, город, ехать, час, очень, путь, метро, машина, автобус",,
4444.0,14.0,"место, дорога, город, ехать, час, очень, путь, метро, машина, автобус",,
4445.0,11.0,"тело, организм, продукт, вес, поэтому, также, здоровье, время, питание, кожа",,
4446.0,28.0,"год, стать, время, жить, решить, начать, история, месяц, работа, вернуться",,
