,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
2147.0,0.0,"жизнь, человек, нужный, делать, проблема, цель, желание, работа, отношение, мысль",,
2148.0,9.0,"фильм, книга, год, история, музыка, автор, картина, герой, группа, песня",,
2149.0,17.0,"деньга, компания, цена, рынок, бизнес, рублеи, год, товар, рост, купить",,
2150.0,23.0,"человек, мир, бог, жизнь, слово, говорить, свет, смысл, дух, видеть",,
2151.0,9.0,"фильм, книга, год, история, музыка, автор, картина, герой, группа, песня",,
2152.0,2.0,"век, время, церковь, русский, история, народ, год, великий, известный, начало",,
2153.0,0.0,"жизнь, человек, нужный, делать, проблема, цель, желание, работа, отношение, мысль",,
2154.0,10.0,"ребёнок, женщина, мужчина, семья, детеи, жизнь, муж, мама, жена, девушка",,
2155.0,26.0,"продукт, организм, мочь, питание, также, вода, вид, растение, кофе, полезный",,
2156.0,6.0,"игра, команда, стать, играть, клуб, победа, хороший, счёт, игрок, матч",,
2157.0,18.0,"интернет, проект, программа, тема, нужный, саит, реклама, ссылка, работа, компьютер",,
2158.0,15.0,"власть, народ, страна, русский, стать, часть, советский, город, оригинал_взят, национальный",,
2159.0,6.0,"игра, команда, стать, играть, клуб, победа, хороший, счёт, игрок, матч",,
2160.0,20.0,"машина, автомобиль, год, мочь, земля, самолёт, машин, скорость, солнце, водитель",,
2161.0,6.0,"игра, команда, стать, играть, клуб, победа, хороший, счёт, игрок, матч",,
2162.0,3.0,"работа, школа, работать, заниматься, учиться, учитель, курс, образование, знать, класс",,
2163.0,5.0,"человек, очень, людеи, мочь, хороший, поэтому, причина, считать, плохой, часто",,
2164.0,13.0,"цвет, одежда, стиль, девушка, выглядеть, красота, форма, волос, вариант, вещь",,
2165.0,0.0,"жизнь, человек, нужный, делать, проблема, цель, желание, работа, отношение, мысль",,
2166.0,6.0,"игра, команда, стать, играть, клуб, победа, хороший, счёт, игрок, матч",,
2167.0,4.0,"любить, любовь, думать, чувство, хотеть, говорить, чувствовать, знать, казаться, хотеться",,
2168.0,7.0,"время, час, работать, друг, знать, человек, день, ходить, решить, сидеть",,
2169.0,29.0,"канал, статья, спасибо, подписываитесь, посмотреть, пара, комментарий, дом, комната, окно",,
2170.0,6.0,"игра, команда, стать, играть, клуб, победа, хороший, счёт, игрок, матч",,
2171.0,10.0,"ребёнок, женщина, мужчина, семья, детеи, жизнь, муж, мама, жена, девушка",,
2172.0,20.0,"машина, автомобиль, год, мочь, земля, самолёт, машин, скорость, солнце, водитель",,
2173.0,17.0,"деньга, компания, цена, рынок, бизнес, рублеи, год, товар, рост, купить",,
2174.0,18.0,"интернет, проект, программа, тема, нужный, саит, реклама, ссылка, работа, компьютер",,
2175.0,20.0,"машина, автомобиль, год, мочь, земля, самолёт, машин, скорость, солнце, водитель",,
2176.0,5.0,"человек, очень, людеи, мочь, хороший, поэтому, причина, считать, плохой, часто",,
2177.0,25.0,"животное, жизнь, собака, жить, кошка, знать, рука, голова, убивать, умереть",,
2178.0,5.0,"человек, очень, людеи, мочь, хороший, поэтому, причина, считать, плохой, часто",,
2179.0,10.0,"ребёнок, женщина, мужчина, семья, детеи, жизнь, муж, мама, жена, девушка",,
2180.0,0.0,"жизнь, человек, нужный, делать, проблема, цель, желание, работа, отношение, мысль",,
2181.0,21.0,"общество, являться, должный, свобода, мир, человек, существовать, сознание, людеи, социальный",,
2182.0,23.0,"человек, мир, бог, жизнь, слово, говорить, свет, смысл, дух, видеть",,
2183.0,13.0,"цвет, одежда, стиль, девушка, выглядеть, красота, форма, волос, вариант, вещь",,
2184.0,28.0,"вопрос, почему, сказать, говорить, нужный, хотеть, знать, делать, понимать, сегодня",,
2185.0,23.0,"человек, мир, бог, жизнь, слово, говорить, свет, смысл, дух, видеть",,
2186.0,0.0,"жизнь, человек, нужный, делать, проблема, цель, желание, работа, отношение, мысль",,
2187.0,12.0,"тело, человек, врач, время, исследование, болезнь, здоровье, мозг, помощь, учёный",,
2188.0,0.0,"жизнь, человек, нужный, делать, проблема, цель, желание, работа, отношение, мысль",,
2189.0,10.0,"ребёнок, женщина, мужчина, семья, детеи, жизнь, муж, мама, жена, девушка",,
2190.0,25.0,"животное, жизнь, собака, жить, кошка, знать, рука, голова, убивать, умереть",,
2191.0,7.0,"время, час, работать, друг, знать, человек, день, ходить, решить, сидеть",,
2192.0,12.0,"тело, человек, врач, время, исследование, болезнь, здоровье, мозг, помощь, учёный",,
2193.0,7.0,"время, час, работать, друг, знать, человек, день, ходить, решить, сидеть",,
2194.0,25.0,"животное, жизнь, собака, жить, кошка, знать, рука, голова, убивать, умереть",,
2195.0,25.0,"животное, жизнь, собака, жить, кошка, знать, рука, голова, убивать, умереть",,
2196.0,17.0,"деньга, компания, цена, рынок, бизнес, рублеи, год, товар, рост, купить",,
2197.0,6.0,"игра, команда, стать, играть, клуб, победа, хороший, счёт, игрок, матч",,
2198.0,2.0,"век, время, церковь, русский, история, народ, год, великий, известный, начало",,
2199.0,12.0,"тело, человек, врач, время, исследование, болезнь, здоровье, мозг, помощь, учёный",,
2200.0,30.0,"военный, ракета, американский, еврей, воин, американец, стать, воины, план, территория",,
2201.0,18.0,"интернет, проект, программа, тема, нужный, саит, реклама, ссылка, работа, компьютер",,
2202.0,25.0,"животное, жизнь, собака, жить, кошка, знать, рука, голова, убивать, умереть",,
2203.0,9.0,"фильм, книга, год, история, музыка, автор, картина, герой, группа, песня",,
2204.0,27.0,"система, позволять, основный, использовать, мочь, время, информация, возможность, процесс, метод",,
2205.0,23.0,"человек, мир, бог, жизнь, слово, говорить, свет, смысл, дух, видеть",,
2206.0,4.0,"любить, любовь, думать, чувство, хотеть, говорить, чувствовать, знать, казаться, хотеться",,
2207.0,0.0,"жизнь, человек, нужный, делать, проблема, цель, желание, работа, отношение, мысль",,
2208.0,25.0,"животное, жизнь, собака, жить, кошка, знать, рука, голова, убивать, умереть",,
2209.0,9.0,"фильм, книга, год, история, музыка, автор, картина, герой, группа, песня",,
2210.0,0.0,"жизнь, человек, нужный, делать, проблема, цель, желание, работа, отношение, мысль",,
2211.0,26.0,"продукт, организм, мочь, питание, также, вода, вид, растение, кофе, полезный",,
2212.0,23.0,"человек, мир, бог, жизнь, слово, говорить, свет, смысл, дух, видеть",,
2213.0,30.0,"военный, ракета, американский, еврей, воин, американец, стать, воины, план, территория",,
2214.0,0.0,"жизнь, человек, нужный, делать, проблема, цель, желание, работа, отношение, мысль",,
2215.0,13.0,"цвет, одежда, стиль, девушка, выглядеть, красота, форма, волос, вариант, вещь",,
2216.0,21.0,"общество, являться, должный, свобода, мир, человек, существовать, сознание, людеи, социальный",,
2217.0,20.0,"машина, автомобиль, год, мочь, земля, самолёт, машин, скорость, солнце, водитель",,
2218.0,0.0,"жизнь, человек, нужный, делать, проблема, цель, желание, работа, отношение, мысль",,
2219.0,24.0,"дом, город, место, улица, дорога, здание, строительство, квартира, деревня, метр",,
2220.0,24.0,"дом, город, место, улица, дорога, здание, строительство, квартира, деревня, метр",,
2221.0,24.0,"дом, город, место, улица, дорога, здание, строительство, квартира, деревня, метр",,
2222.0,30.0,"военный, ракета, американский, еврей, воин, американец, стать, воины, план, территория",,
2223.0,16.0,"день, время, год, новый, очень, место, праздник, ждать, знак, лето",,
2224.0,29.0,"канал, статья, спасибо, подписываитесь, посмотреть, пара, комментарий, дом, комната, окно",,
2225.0,10.0,"ребёнок, женщина, мужчина, семья, детеи, жизнь, муж, мама, жена, девушка",,
2226.0,23.0,"человек, мир, бог, жизнь, слово, говорить, свет, смысл, дух, видеть",,
2227.0,9.0,"фильм, книга, год, история, музыка, автор, картина, герой, группа, песня",,
2228.0,4.0,"любить, любовь, думать, чувство, хотеть, говорить, чувствовать, знать, казаться, хотеться",,
2229.0,4.0,"любить, любовь, думать, чувство, хотеть, говорить, чувствовать, знать, казаться, хотеться",,
2230.0,27.0,"система, позволять, основный, использовать, мочь, время, информация, возможность, процесс, метод",,
2231.0,8.0,"закон, право, документ, решение, суд, иметь, сотрудник, мочь, получить, лицо",,
2232.0,18.0,"интернет, проект, программа, тема, нужный, саит, реклама, ссылка, работа, компьютер",,
2233.0,19.0,"президент, власть, глава, выбор, политик, государство, сми, также, говорить, журналист",,
2234.0,29.0,"канал, статья, спасибо, подписываитесь, посмотреть, пара, комментарий, дом, комната, окно",,
2235.0,12.0,"тело, человек, врач, время, исследование, болезнь, здоровье, мозг, помощь, учёный",,
2236.0,0.0,"жизнь, человек, нужный, делать, проблема, цель, желание, работа, отношение, мысль",,
2237.0,19.0,"президент, власть, глава, выбор, политик, государство, сми, также, говорить, журналист",,
2238.0,0.0,"жизнь, человек, нужный, делать, проблема, цель, желание, работа, отношение, мысль",,
2239.0,0.0,"жизнь, человек, нужный, делать, проблема, цель, желание, работа, отношение, мысль",,
2240.0,7.0,"время, час, работать, друг, знать, человек, день, ходить, решить, сидеть",,
2241.0,9.0,"фильм, книга, год, история, музыка, автор, картина, герой, группа, песня",,
2242.0,13.0,"цвет, одежда, стиль, девушка, выглядеть, красота, форма, волос, вариант, вещь",,
2243.0,3.0,"работа, школа, работать, заниматься, учиться, учитель, курс, образование, знать, класс",,
2244.0,16.0,"день, время, год, новый, очень, место, праздник, ждать, знак, лето",,
2245.0,22.0,"уровень, являться, часть, иметь, также, качество, высокий, однако, менее, количество",,
2246.0,21.0,"общество, являться, должный, свобода, мир, человек, существовать, сознание, людеи, социальный",,
2247.0,4.0,"любить, любовь, думать, чувство, хотеть, говорить, чувствовать, знать, казаться, хотеться",,
2248.0,10.0,"ребёнок, женщина, мужчина, семья, детеи, жизнь, муж, мама, жена, девушка",,
2249.0,14.0,"вообще, дело, очень, стать, хотеть, сказать, деиствительно, делать, кстати, прийтись",,
2250.0,18.0,"интернет, проект, программа, тема, нужный, саит, реклама, ссылка, работа, компьютер",,
2251.0,28.0,"вопрос, почему, сказать, говорить, нужный, хотеть, знать, делать, понимать, сегодня",,
2252.0,10.0,"ребёнок, женщина, мужчина, семья, детеи, жизнь, муж, мама, жена, девушка",,
2253.0,3.0,"работа, школа, работать, заниматься, учиться, учитель, курс, образование, знать, класс",,
2254.0,7.0,"время, час, работать, друг, знать, человек, день, ходить, решить, сидеть",,
2255.0,28.0,"вопрос, почему, сказать, говорить, нужный, хотеть, знать, делать, понимать, сегодня",,
2256.0,30.0,"военный, ракета, американский, еврей, воин, американец, стать, воины, план, территория",,
2257.0,19.0,"президент, власть, глава, выбор, политик, государство, сми, также, говорить, журналист",,
2258.0,1.0,"фотография, очень, фото, стоять, снимать, вкус, камера, получить, фотограф, делать",,
2259.0,9.0,"фильм, книга, год, история, музыка, автор, картина, герой, группа, песня",,
2260.0,3.0,"работа, школа, работать, заниматься, учиться, учитель, курс, образование, знать, класс",,
2261.0,4.0,"любить, любовь, думать, чувство, хотеть, говорить, чувствовать, знать, казаться, хотеться",,
2262.0,2.0,"век, время, церковь, русский, история, народ, год, великий, известный, начало",,
2263.0,27.0,"система, позволять, основный, использовать, мочь, время, информация, возможность, процесс, метод",,
2264.0,24.0,"дом, город, место, улица, дорога, здание, строительство, квартира, деревня, метр",,
2265.0,3.0,"работа, школа, работать, заниматься, учиться, учитель, курс, образование, знать, класс",,
2266.0,15.0,"власть, народ, страна, русский, стать, часть, советский, город, оригинал_взят, национальный",,
2267.0,9.0,"фильм, книга, год, история, музыка, автор, картина, герой, группа, песня",,
2268.0,20.0,"машина, автомобиль, год, мочь, земля, самолёт, машин, скорость, солнце, водитель",,
2269.0,25.0,"животное, жизнь, собака, жить, кошка, знать, рука, голова, убивать, умереть",,
2270.0,9.0,"фильм, книга, год, история, музыка, автор, картина, герой, группа, песня",,
2271.0,2.0,"век, время, церковь, русский, история, народ, год, великий, известный, начало",,
2272.0,12.0,"тело, человек, врач, время, исследование, болезнь, здоровье, мозг, помощь, учёный",,
2273.0,9.0,"фильм, книга, год, история, музыка, автор, картина, герой, группа, песня",,
2274.0,27.0,"система, позволять, основный, использовать, мочь, время, информация, возможность, процесс, метод",,
2275.0,13.0,"цвет, одежда, стиль, девушка, выглядеть, красота, форма, волос, вариант, вещь",,
2276.0,29.0,"канал, статья, спасибо, подписываитесь, посмотреть, пара, комментарий, дом, комната, окно",,
2277.0,12.0,"тело, человек, врач, время, исследование, болезнь, здоровье, мозг, помощь, учёный",,
2278.0,5.0,"человек, очень, людеи, мочь, хороший, поэтому, причина, считать, плохой, часто",,
2279.0,14.0,"вообще, дело, очень, стать, хотеть, сказать, деиствительно, делать, кстати, прийтись",,
2280.0,18.0,"интернет, проект, программа, тема, нужный, саит, реклама, ссылка, работа, компьютер",,
2281.0,19.0,"президент, власть, глава, выбор, политик, государство, сми, также, говорить, журналист",,
2282.0,29.0,"канал, статья, спасибо, подписываитесь, посмотреть, пара, комментарий, дом, комната, окно",,
2283.0,10.0,"ребёнок, женщина, мужчина, семья, детеи, жизнь, муж, мама, жена, девушка",,
2284.0,28.0,"вопрос, почему, сказать, говорить, нужный, хотеть, знать, делать, понимать, сегодня",,
2285.0,4.0,"любить, любовь, думать, чувство, хотеть, говорить, чувствовать, знать, казаться, хотеться",,
2286.0,12.0,"тело, человек, врач, время, исследование, болезнь, здоровье, мозг, помощь, учёный",,
2287.0,19.0,"президент, власть, глава, выбор, политик, государство, сми, также, говорить, журналист",,
2288.0,9.0,"фильм, книга, год, история, музыка, автор, картина, герой, группа, песня",,
2289.0,6.0,"игра, команда, стать, играть, клуб, победа, хороший, счёт, игрок, матч",,
2290.0,4.0,"любить, любовь, думать, чувство, хотеть, говорить, чувствовать, знать, казаться, хотеться",,
2291.0,6.0,"игра, команда, стать, играть, клуб, победа, хороший, счёт, игрок, матч",,
2292.0,14.0,"вообще, дело, очень, стать, хотеть, сказать, деиствительно, делать, кстати, прийтись",,
2293.0,17.0,"деньга, компания, цена, рынок, бизнес, рублеи, год, товар, рост, купить",,
2294.0,19.0,"президент, власть, глава, выбор, политик, государство, сми, также, говорить, журналист",,
2295.0,18.0,"интернет, проект, программа, тема, нужный, саит, реклама, ссылка, работа, компьютер",,
2296.0,5.0,"человек, очень, людеи, мочь, хороший, поэтому, причина, считать, плохой, часто",,
2297.0,7.0,"время, час, работать, друг, знать, человек, день, ходить, решить, сидеть",,
2298.0,5.0,"человек, очень, людеи, мочь, хороший, поэтому, причина, считать, плохой, часто",,
2299.0,9.0,"фильм, книга, год, история, музыка, автор, картина, герой, группа, песня",,
2300.0,5.0,"человек, очень, людеи, мочь, хороший, поэтому, причина, считать, плохой, часто",,
2301.0,13.0,"цвет, одежда, стиль, девушка, выглядеть, красота, форма, волос, вариант, вещь",,
2302.0,6.0,"игра, команда, стать, играть, клуб, победа, хороший, счёт, игрок, матч",,
2303.0,21.0,"общество, являться, должный, свобода, мир, человек, существовать, сознание, людеи, социальный",,
2304.0,0.0,"жизнь, человек, нужный, делать, проблема, цель, желание, работа, отношение, мысль",,
2305.0,19.0,"президент, власть, глава, выбор, политик, государство, сми, также, говорить, журналист",,
2306.0,10.0,"ребёнок, женщина, мужчина, семья, детеи, жизнь, муж, мама, жена, девушка",,
2307.0,9.0,"фильм, книга, год, история, музыка, автор, картина, герой, группа, песня",,
2308.0,19.0,"президент, власть, глава, выбор, политик, государство, сми, также, говорить, журналист",,
2309.0,6.0,"игра, команда, стать, играть, клуб, победа, хороший, счёт, игрок, матч",,
2310.0,22.0,"уровень, являться, часть, иметь, также, качество, высокий, однако, менее, количество",,
2311.0,12.0,"тело, человек, врач, время, исследование, болезнь, здоровье, мозг, помощь, учёный",,
2312.0,18.0,"интернет, проект, программа, тема, нужный, саит, реклама, ссылка, работа, компьютер",,
2313.0,19.0,"президент, власть, глава, выбор, политик, государство, сми, также, говорить, журналист",,
2314.0,6.0,"игра, команда, стать, играть, клуб, победа, хороший, счёт, игрок, матч",,
2315.0,4.0,"любить, любовь, думать, чувство, хотеть, говорить, чувствовать, знать, казаться, хотеться",,
2316.0,20.0,"машина, автомобиль, год, мочь, земля, самолёт, машин, скорость, солнце, водитель",,
2317.0,24.0,"дом, город, место, улица, дорога, здание, строительство, квартира, деревня, метр",,
2318.0,16.0,"день, время, год, новый, очень, место, праздник, ждать, знак, лето",,
2319.0,5.0,"человек, очень, людеи, мочь, хороший, поэтому, причина, считать, плохой, часто",,
2320.0,9.0,"фильм, книга, год, история, музыка, автор, картина, герой, группа, песня",,
2321.0,9.0,"фильм, книга, год, история, музыка, автор, картина, герой, группа, песня",,
2322.0,3.0,"работа, школа, работать, заниматься, учиться, учитель, курс, образование, знать, класс",,
2323.0,21.0,"общество, являться, должный, свобода, мир, человек, существовать, сознание, людеи, социальный",,
2324.0,14.0,"вообще, дело, очень, стать, хотеть, сказать, деиствительно, делать, кстати, прийтись",,
2325.0,24.0,"дом, город, место, улица, дорога, здание, строительство, квартира, деревня, метр",,
2326.0,0.0,"жизнь, человек, нужный, делать, проблема, цель, желание, работа, отношение, мысль",,
2327.0,10.0,"ребёнок, женщина, мужчина, семья, детеи, жизнь, муж, мама, жена, девушка",,
2328.0,7.0,"время, час, работать, друг, знать, человек, день, ходить, решить, сидеть",,
2329.0,21.0,"общество, являться, должный, свобода, мир, человек, существовать, сознание, людеи, социальный",,
2330.0,25.0,"животное, жизнь, собака, жить, кошка, знать, рука, голова, убивать, умереть",,
2331.0,19.0,"президент, власть, глава, выбор, политик, государство, сми, также, говорить, журналист",,
2332.0,2.0,"век, время, церковь, русский, история, народ, год, великий, известный, начало",,
2333.0,28.0,"вопрос, почему, сказать, говорить, нужный, хотеть, знать, делать, понимать, сегодня",,
2334.0,15.0,"власть, народ, страна, русский, стать, часть, советский, город, оригинал_взят, национальный",,
2335.0,11.0,"год, страна, тысяча, область, регион, работать, стать, налог, государство, население",,
2336.0,18.0,"интернет, проект, программа, тема, нужный, саит, реклама, ссылка, работа, компьютер",,
2337.0,28.0,"вопрос, почему, сказать, говорить, нужный, хотеть, знать, делать, понимать, сегодня",,
2338.0,15.0,"власть, народ, страна, русский, стать, часть, советский, город, оригинал_взят, национальный",,
2339.0,23.0,"человек, мир, бог, жизнь, слово, говорить, свет, смысл, дух, видеть",,
2340.0,28.0,"вопрос, почему, сказать, говорить, нужный, хотеть, знать, делать, понимать, сегодня",,
2341.0,11.0,"год, страна, тысяча, область, регион, работать, стать, налог, государство, население",,
2342.0,17.0,"деньга, компания, цена, рынок, бизнес, рублеи, год, товар, рост, купить",,
2343.0,19.0,"президент, власть, глава, выбор, политик, государство, сми, также, говорить, журналист",,
2344.0,14.0,"вообще, дело, очень, стать, хотеть, сказать, деиствительно, делать, кстати, прийтись",,
2345.0,0.0,"жизнь, человек, нужный, делать, проблема, цель, желание, работа, отношение, мысль",,
2346.0,15.0,"власть, народ, страна, русский, стать, часть, советский, город, оригинал_взят, национальный",,
2347.0,19.0,"президент, власть, глава, выбор, политик, государство, сми, также, говорить, журналист",,
2348.0,6.0,"игра, команда, стать, играть, клуб, победа, хороший, счёт, игрок, матч",,
2349.0,27.0,"система, позволять, основный, использовать, мочь, время, информация, возможность, процесс, метод",,
2350.0,9.0,"фильм, книга, год, история, музыка, автор, картина, герой, группа, песня",,
2351.0,6.0,"игра, команда, стать, играть, клуб, победа, хороший, счёт, игрок, матч",,
2352.0,10.0,"ребёнок, женщина, мужчина, семья, детеи, жизнь, муж, мама, жена, девушка",,
2353.0,6.0,"игра, команда, стать, играть, клуб, победа, хороший, счёт, игрок, матч",,
2354.0,30.0,"военный, ракета, американский, еврей, воин, американец, стать, воины, план, территория",,
2355.0,28.0,"вопрос, почему, сказать, говорить, нужный, хотеть, знать, делать, понимать, сегодня",,
2356.0,6.0,"игра, команда, стать, играть, клуб, победа, хороший, счёт, игрок, матч",,
2357.0,17.0,"деньга, компания, цена, рынок, бизнес, рублеи, год, товар, рост, купить",,
2358.0,6.0,"игра, команда, стать, играть, клуб, победа, хороший, счёт, игрок, матч",,
2359.0,19.0,"президент, власть, глава, выбор, политик, государство, сми, также, говорить, журналист",,
2360.0,6.0,"игра, команда, стать, играть, клуб, победа, хороший, счёт, игрок, матч",,
2361.0,31.0,"время, мочь, возможный, сторона, начать, начинать, должный, движение, пока, энергия",,
2362.0,25.0,"животное, жизнь, собака, жить, кошка, знать, рука, голова, убивать, умереть",,
2363.0,30.0,"военный, ракета, американский, еврей, воин, американец, стать, воины, план, территория",,
2364.0,26.0,"продукт, организм, мочь, питание, также, вода, вид, растение, кофе, полезный",,
2365.0,31.0,"время, мочь, возможный, сторона, начать, начинать, должный, движение, пока, энергия",,
2366.0,10.0,"ребёнок, женщина, мужчина, семья, детеи, жизнь, муж, мама, жена, девушка",,
2367.0,26.0,"продукт, организм, мочь, питание, также, вода, вид, растение, кофе, полезный",,
2368.0,17.0,"деньга, компания, цена, рынок, бизнес, рублеи, год, товар, рост, купить",,
2369.0,13.0,"цвет, одежда, стиль, девушка, выглядеть, красота, форма, волос, вариант, вещь",,
2370.0,12.0,"тело, человек, врач, время, исследование, болезнь, здоровье, мозг, помощь, учёный",,
2371.0,2.0,"век, время, церковь, русский, история, народ, год, великий, известный, начало",,
2372.0,11.0,"год, страна, тысяча, область, регион, работать, стать, налог, государство, население",,
2373.0,0.0,"жизнь, человек, нужный, делать, проблема, цель, желание, работа, отношение, мысль",,
2374.0,10.0,"ребёнок, женщина, мужчина, семья, детеи, жизнь, муж, мама, жена, девушка",,
2375.0,20.0,"машина, автомобиль, год, мочь, земля, самолёт, машин, скорость, солнце, водитель",,
2376.0,15.0,"власть, народ, страна, русский, стать, часть, советский, город, оригинал_взят, национальный",,
2377.0,0.0,"жизнь, человек, нужный, делать, проблема, цель, желание, работа, отношение, мысль",,
2378.0,2.0,"век, время, церковь, русский, история, народ, год, великий, известный, начало",,
2379.0,20.0,"машина, автомобиль, год, мочь, земля, самолёт, машин, скорость, солнце, водитель",,
2380.0,0.0,"жизнь, человек, нужный, делать, проблема, цель, желание, работа, отношение, мысль",,
2381.0,16.0,"день, время, год, новый, очень, место, праздник, ждать, знак, лето",,
2382.0,12.0,"тело, человек, врач, время, исследование, болезнь, здоровье, мозг, помощь, учёный",,
2383.0,26.0,"продукт, организм, мочь, питание, также, вода, вид, растение, кофе, полезный",,
2384.0,10.0,"ребёнок, женщина, мужчина, семья, детеи, жизнь, муж, мама, жена, девушка",,
2385.0,29.0,"канал, статья, спасибо, подписываитесь, посмотреть, пара, комментарий, дом, комната, окно",,
2386.0,10.0,"ребёнок, женщина, мужчина, семья, детеи, жизнь, муж, мама, жена, девушка",,
2387.0,17.0,"деньга, компания, цена, рынок, бизнес, рублеи, год, товар, рост, купить",,
2388.0,0.0,"жизнь, человек, нужный, делать, проблема, цель, желание, работа, отношение, мысль",,
2389.0,22.0,"уровень, являться, часть, иметь, также, качество, высокий, однако, менее, количество",,
2390.0,9.0,"фильм, книга, год, история, музыка, автор, картина, герой, группа, песня",,
2391.0,3.0,"работа, школа, работать, заниматься, учиться, учитель, курс, образование, знать, класс",,
2392.0,6.0,"игра, команда, стать, играть, клуб, победа, хороший, счёт, игрок, матч",,
2393.0,12.0,"тело, человек, врач, время, исследование, болезнь, здоровье, мозг, помощь, учёный",,
2394.0,18.0,"интернет, проект, программа, тема, нужный, саит, реклама, ссылка, работа, компьютер",,
2395.0,24.0,"дом, город, место, улица, дорога, здание, строительство, квартира, деревня, метр",,
2396.0,30.0,"военный, ракета, американский, еврей, воин, американец, стать, воины, план, территория",,
2397.0,7.0,"время, час, работать, друг, знать, человек, день, ходить, решить, сидеть",,
2398.0,21.0,"общество, являться, должный, свобода, мир, человек, существовать, сознание, людеи, социальный",,
2399.0,25.0,"животное, жизнь, собака, жить, кошка, знать, рука, голова, убивать, умереть",,
2400.0,12.0,"тело, человек, врач, время, исследование, болезнь, здоровье, мозг, помощь, учёный",,
2401.0,18.0,"интернет, проект, программа, тема, нужный, саит, реклама, ссылка, работа, компьютер",,
2402.0,26.0,"продукт, организм, мочь, питание, также, вода, вид, растение, кофе, полезный",,
2403.0,29.0,"канал, статья, спасибо, подписываитесь, посмотреть, пара, комментарий, дом, комната, окно",,
2404.0,17.0,"деньга, компания, цена, рынок, бизнес, рублеи, год, товар, рост, купить",,
2405.0,10.0,"ребёнок, женщина, мужчина, семья, детеи, жизнь, муж, мама, жена, девушка",,
2406.0,20.0,"машина, автомобиль, год, мочь, земля, самолёт, машин, скорость, солнце, водитель",,
2407.0,5.0,"человек, очень, людеи, мочь, хороший, поэтому, причина, считать, плохой, часто",,
2408.0,10.0,"ребёнок, женщина, мужчина, семья, детеи, жизнь, муж, мама, жена, девушка",,
2409.0,19.0,"президент, власть, глава, выбор, политик, государство, сми, также, говорить, журналист",,
2410.0,1.0,"фотография, очень, фото, стоять, снимать, вкус, камера, получить, фотограф, делать",,
2411.0,9.0,"фильм, книга, год, история, музыка, автор, картина, герой, группа, песня",,
2412.0,9.0,"фильм, книга, год, история, музыка, автор, картина, герой, группа, песня",,
2413.0,26.0,"продукт, организм, мочь, питание, также, вода, вид, растение, кофе, полезный",,
2414.0,24.0,"дом, город, место, улица, дорога, здание, строительство, квартира, деревня, метр",,
2415.0,26.0,"продукт, организм, мочь, питание, также, вода, вид, растение, кофе, полезный",,
2416.0,10.0,"ребёнок, женщина, мужчина, семья, детеи, жизнь, муж, мама, жена, девушка",,
2417.0,17.0,"деньга, компания, цена, рынок, бизнес, рублеи, год, товар, рост, купить",,
2418.0,16.0,"день, время, год, новый, очень, место, праздник, ждать, знак, лето",,
2419.0,14.0,"вообще, дело, очень, стать, хотеть, сказать, деиствительно, делать, кстати, прийтись",,
2420.0,13.0,"цвет, одежда, стиль, девушка, выглядеть, красота, форма, волос, вариант, вещь",,
2421.0,10.0,"ребёнок, женщина, мужчина, семья, детеи, жизнь, муж, мама, жена, девушка",,
2422.0,26.0,"продукт, организм, мочь, питание, также, вода, вид, растение, кофе, полезный",,
2423.0,20.0,"машина, автомобиль, год, мочь, земля, самолёт, машин, скорость, солнце, водитель",,
2424.0,25.0,"животное, жизнь, собака, жить, кошка, знать, рука, голова, убивать, умереть",,
2425.0,17.0,"деньга, компания, цена, рынок, бизнес, рублеи, год, товар, рост, купить",,
2426.0,15.0,"власть, народ, страна, русский, стать, часть, советский, город, оригинал_взят, национальный",,
2427.0,10.0,"ребёнок, женщина, мужчина, семья, детеи, жизнь, муж, мама, жена, девушка",,
2428.0,14.0,"вообще, дело, очень, стать, хотеть, сказать, деиствительно, делать, кстати, прийтись",,
2429.0,2.0,"век, время, церковь, русский, история, народ, год, великий, известный, начало",,
2430.0,6.0,"игра, команда, стать, играть, клуб, победа, хороший, счёт, игрок, матч",,
2431.0,17.0,"деньга, компания, цена, рынок, бизнес, рублеи, год, товар, рост, купить",,
2432.0,24.0,"дом, город, место, улица, дорога, здание, строительство, квартира, деревня, метр",,
2433.0,29.0,"канал, статья, спасибо, подписываитесь, посмотреть, пара, комментарий, дом, комната, окно",,
2434.0,11.0,"год, страна, тысяча, область, регион, работать, стать, налог, государство, население",,
