,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
1476.0,1.0,"город, улица, дом, парк, фото, музей, здание, площадь, место, центр",,
1477.0,6.0,"школа, класс, учиться, тема, история, урок, получить, вести, дело, учитель",,
1478.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
1479.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
1480.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
1481.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
1482.0,1.0,"город, улица, дом, парк, фото, музей, здание, площадь, место, центр",,
1483.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
1484.0,1.0,"город, улица, дом, парк, фото, музей, здание, площадь, место, центр",,
1485.0,16.0,"рука, взять, глаз, пытаться, пока, минута, животное, долго, стоять, рядом",,
1486.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
1487.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
1488.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
1489.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
1490.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
1491.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
1492.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
1493.0,15.0,"год, человек, стать, жить, время, сеичас, дом, помнить, старый, история",,
1494.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
1495.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
1496.0,18.0,"купить, магазин, сделать, покупать, стоять, цена, новыи, нужный, новый, вещь",,
1497.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
1498.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
1499.0,17.0,"место, гора, вода, дорога, вид, часть, идти, маршрут, дальше, берег",,
1500.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
1501.0,13.0,"смотреть, идти, сидеть, пойти, думать, стоять, глаз, голова, говорить, выйти",,
1502.0,24.0,"дом, дверь, квартира, жить, комната, собака, кот, кошка, окно, пока",,
1503.0,24.0,"дом, дверь, квартира, жить, комната, собака, кот, кошка, окно, пока",,
1504.0,28.0,"первый, мир, фотография, стать, первыи, главный, являться, мероприятие, однако, настоящий",,
1505.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
1506.0,6.0,"школа, класс, учиться, тема, история, урок, получить, вести, дело, учитель",,
1507.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
1508.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
1509.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
1510.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
1511.0,16.0,"рука, взять, глаз, пытаться, пока, минута, животное, долго, стоять, рядом",,
1512.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
1513.0,8.0,"очень, сказать, вообще, решить, такои, какои, знать, говорить, сильно, тип",,
1514.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
1515.0,4.0,"очень, день, море, место, туда, местный, пляж, путешествие, остров, похожий",,
1516.0,22.0,"час, свет, стать, минута, самолёт, метр, температура, попытка, земля, лёд",,
1517.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
1518.0,14.0,"язык, билет, русский, очень, народ, очередь, правда, метро, знать, вообще",,
1519.0,6.0,"школа, класс, учиться, тема, история, урок, получить, вести, дело, учитель",,
1520.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
1521.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
1522.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
1523.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
1524.0,8.0,"очень, сказать, вообще, решить, такои, какои, знать, говорить, сильно, тип",,
1525.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
1526.0,9.0,"человек, слово, лицо, бог, время, сила, душа, жизнь, делать, любовь",,
1527.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
1528.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
1529.0,5.0,"вопрос, мир, иметь, ситуация, проблема, должный, процесс, цель, возможный, какои",,
1530.0,12.0,"говорить, вопрос, человек, должный, сказать, ответ, знать, телефон, право, просить",,
1531.0,15.0,"год, человек, стать, жить, время, сеичас, дом, помнить, старый, история",,
1532.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
1533.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
1534.0,24.0,"дом, дверь, квартира, жить, комната, собака, кот, кошка, окно, пока",,
1535.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
1536.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
1537.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
1538.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
1539.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
1540.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
1541.0,28.0,"первый, мир, фотография, стать, первыи, главный, являться, мероприятие, однако, настоящий",,
1542.0,6.0,"школа, класс, учиться, тема, история, урок, получить, вести, дело, учитель",,
1543.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
1544.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
1545.0,17.0,"место, гора, вода, дорога, вид, часть, идти, маршрут, дальше, берег",,
1546.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
1547.0,6.0,"школа, класс, учиться, тема, история, урок, получить, вести, дело, учитель",,
1548.0,14.0,"язык, билет, русский, очень, народ, очередь, правда, метро, знать, вообще",,
1549.0,1.0,"город, улица, дом, парк, фото, музей, здание, площадь, место, центр",,
1550.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
1551.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
1552.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
1553.0,4.0,"очень, день, море, место, туда, местный, пляж, путешествие, остров, похожий",,
1554.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
1555.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
1556.0,12.0,"говорить, вопрос, человек, должный, сказать, ответ, знать, телефон, право, просить",,
1557.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
1558.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
1559.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
1560.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
1561.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
1562.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
1563.0,6.0,"школа, класс, учиться, тема, история, урок, получить, вести, дело, учитель",,
1564.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
1565.0,6.0,"школа, класс, учиться, тема, история, урок, получить, вести, дело, учитель",,
1566.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
1567.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
1568.0,29.0,"играть, первый, команда, игра, клуб, второй, второи, остаться, дать, пока",,
1569.0,17.0,"место, гора, вода, дорога, вид, часть, идти, маршрут, дальше, берег",,
1570.0,21.0,"время, очень, мочь, начинать, идти, видеть, немного, быстро, сразу, нужный",,
1571.0,6.0,"школа, класс, учиться, тема, история, урок, получить, вести, дело, учитель",,
1572.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
1573.0,15.0,"год, человек, стать, жить, время, сеичас, дом, помнить, старый, история",,
1574.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
1575.0,24.0,"дом, дверь, квартира, жить, комната, собака, кот, кошка, окно, пока",,
1576.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
1577.0,5.0,"вопрос, мир, иметь, ситуация, проблема, должный, процесс, цель, возможный, какои",,
1578.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
1579.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
1580.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
1581.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
1582.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
1583.0,5.0,"вопрос, мир, иметь, ситуация, проблема, должный, процесс, цель, возможный, какои",,
1584.0,12.0,"говорить, вопрос, человек, должный, сказать, ответ, знать, телефон, право, просить",,
1585.0,17.0,"место, гора, вода, дорога, вид, часть, идти, маршрут, дальше, берег",,
1586.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
1587.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
1588.0,6.0,"школа, класс, учиться, тема, история, урок, получить, вести, дело, учитель",,
1589.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
1590.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
1591.0,13.0,"смотреть, идти, сидеть, пойти, думать, стоять, глаз, голова, говорить, выйти",,
1592.0,14.0,"язык, билет, русский, очень, народ, очередь, правда, метро, знать, вообще",,
1593.0,17.0,"место, гора, вода, дорога, вид, часть, идти, маршрут, дальше, берег",,
1594.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
1595.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
1596.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
1597.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
1598.0,18.0,"купить, магазин, сделать, покупать, стоять, цена, новыи, нужный, новый, вещь",,
1599.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
1600.0,14.0,"язык, билет, русский, очень, народ, очередь, правда, метро, знать, вообще",,
1601.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
1602.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
1603.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
1604.0,17.0,"место, гора, вода, дорога, вид, часть, идти, маршрут, дальше, берег",,
1605.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
1606.0,9.0,"человек, слово, лицо, бог, время, сила, душа, жизнь, делать, любовь",,
1607.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
1608.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
1609.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
1610.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
1611.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
1612.0,18.0,"купить, магазин, сделать, покупать, стоять, цена, новыи, нужный, новый, вещь",,
1613.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
1614.0,14.0,"язык, билет, русский, очень, народ, очередь, правда, метро, знать, вообще",,
1615.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
1616.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
1617.0,17.0,"место, гора, вода, дорога, вид, часть, идти, маршрут, дальше, берег",,
1618.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
1619.0,15.0,"год, человек, стать, жить, время, сеичас, дом, помнить, старый, история",,
1620.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
1621.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
1622.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
1623.0,5.0,"вопрос, мир, иметь, ситуация, проблема, должный, процесс, цель, возможный, какои",,
1624.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
1625.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
1626.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
1627.0,28.0,"первый, мир, фотография, стать, первыи, главный, являться, мероприятие, однако, настоящий",,
1628.0,5.0,"вопрос, мир, иметь, ситуация, проблема, должный, процесс, цель, возможный, какои",,
1629.0,15.0,"год, человек, стать, жить, время, сеичас, дом, помнить, старый, история",,
1630.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
1631.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
1632.0,9.0,"человек, слово, лицо, бог, время, сила, душа, жизнь, делать, любовь",,
1633.0,14.0,"язык, билет, русский, очень, народ, очередь, правда, метро, знать, вообще",,
1634.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
1635.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
1636.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
1637.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
1638.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
1639.0,12.0,"говорить, вопрос, человек, должный, сказать, ответ, знать, телефон, право, просить",,
1640.0,24.0,"дом, дверь, квартира, жить, комната, собака, кот, кошка, окно, пока",,
1641.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
1642.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
1643.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
1644.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
1645.0,9.0,"человек, слово, лицо, бог, время, сила, душа, жизнь, делать, любовь",,
1646.0,12.0,"говорить, вопрос, человек, должный, сказать, ответ, знать, телефон, право, просить",,
1647.0,1.0,"город, улица, дом, парк, фото, музей, здание, площадь, место, центр",,
1648.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
1649.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
1650.0,18.0,"купить, магазин, сделать, покупать, стоять, цена, новыи, нужный, новый, вещь",,
1651.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
1652.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
1653.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
1654.0,9.0,"человек, слово, лицо, бог, время, сила, душа, жизнь, делать, любовь",,
1655.0,15.0,"год, человек, стать, жить, время, сеичас, дом, помнить, старый, история",,
1656.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
1657.0,13.0,"смотреть, идти, сидеть, пойти, думать, стоять, глаз, голова, говорить, выйти",,
1658.0,12.0,"говорить, вопрос, человек, должный, сказать, ответ, знать, телефон, право, просить",,
1659.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
1660.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
1661.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
1662.0,21.0,"время, очень, мочь, начинать, идти, видеть, немного, быстро, сразу, нужный",,
1663.0,5.0,"вопрос, мир, иметь, ситуация, проблема, должный, процесс, цель, возможный, какои",,
1664.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
1665.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
1666.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
1667.0,16.0,"рука, взять, глаз, пытаться, пока, минута, животное, долго, стоять, рядом",,
1668.0,21.0,"время, очень, мочь, начинать, идти, видеть, немного, быстро, сразу, нужный",,
1669.0,4.0,"очень, день, море, место, туда, местный, пляж, путешествие, остров, похожий",,
1670.0,14.0,"язык, билет, русский, очень, народ, очередь, правда, метро, знать, вообще",,
1671.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
1672.0,28.0,"первый, мир, фотография, стать, первыи, главный, являться, мероприятие, однако, настоящий",,
1673.0,15.0,"год, человек, стать, жить, время, сеичас, дом, помнить, старый, история",,
1674.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
1675.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
1676.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
1677.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
1678.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
1679.0,4.0,"очень, день, море, место, туда, местный, пляж, путешествие, остров, похожий",,
1680.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
1681.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
1682.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
1683.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
1684.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
1685.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
1686.0,9.0,"человек, слово, лицо, бог, время, сила, душа, жизнь, делать, любовь",,
1687.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
1688.0,8.0,"очень, сказать, вообще, решить, такои, какои, знать, говорить, сильно, тип",,
1689.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
1690.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
1691.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
1692.0,16.0,"рука, взять, глаз, пытаться, пока, минута, животное, долго, стоять, рядом",,
1693.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
1694.0,9.0,"человек, слово, лицо, бог, время, сила, душа, жизнь, делать, любовь",,
1695.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
1696.0,17.0,"место, гора, вода, дорога, вид, часть, идти, маршрут, дальше, берег",,
1697.0,1.0,"город, улица, дом, парк, фото, музей, здание, площадь, место, центр",,
1698.0,16.0,"рука, взять, глаз, пытаться, пока, минута, животное, долго, стоять, рядом",,
1699.0,9.0,"человек, слово, лицо, бог, время, сила, душа, жизнь, делать, любовь",,
1700.0,24.0,"дом, дверь, квартира, жить, комната, собака, кот, кошка, окно, пока",,
1701.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
1702.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
1703.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
1704.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
1705.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
1706.0,29.0,"играть, первый, команда, игра, клуб, второй, второи, остаться, дать, пока",,
1707.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
1708.0,29.0,"играть, первый, команда, игра, клуб, второй, второи, остаться, дать, пока",,
1709.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
1710.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
1711.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
1712.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
1713.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
1714.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
1715.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
1716.0,21.0,"время, очень, мочь, начинать, идти, видеть, немного, быстро, сразу, нужный",,
1717.0,1.0,"город, улица, дом, парк, фото, музей, здание, площадь, место, центр",,
1718.0,28.0,"первый, мир, фотография, стать, первыи, главный, являться, мероприятие, однако, настоящий",,
1719.0,28.0,"первый, мир, фотография, стать, первыи, главный, являться, мероприятие, однако, настоящий",,
1720.0,22.0,"час, свет, стать, минута, самолёт, метр, температура, попытка, земля, лёд",,
1721.0,5.0,"вопрос, мир, иметь, ситуация, проблема, должный, процесс, цель, возможный, какои",,
1722.0,12.0,"говорить, вопрос, человек, должный, сказать, ответ, знать, телефон, право, просить",,
1723.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
1724.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
1725.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
1726.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
1727.0,1.0,"город, улица, дом, парк, фото, музей, здание, площадь, место, центр",,
1728.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
1729.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
1730.0,9.0,"человек, слово, лицо, бог, время, сила, душа, жизнь, делать, любовь",,
1731.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
1732.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
1733.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
1734.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
1735.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
1736.0,17.0,"место, гора, вода, дорога, вид, часть, идти, маршрут, дальше, берег",,
1737.0,16.0,"рука, взять, глаз, пытаться, пока, минута, животное, долго, стоять, рядом",,
1738.0,15.0,"год, человек, стать, жить, время, сеичас, дом, помнить, старый, история",,
1739.0,9.0,"человек, слово, лицо, бог, время, сила, душа, жизнь, делать, любовь",,
1740.0,22.0,"час, свет, стать, минута, самолёт, метр, температура, попытка, земля, лёд",,
1741.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
1742.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
1743.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
1744.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
1745.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
1746.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
1747.0,17.0,"место, гора, вода, дорога, вид, часть, идти, маршрут, дальше, берег",,
1748.0,1.0,"город, улица, дом, парк, фото, музей, здание, площадь, место, центр",,
1749.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
1750.0,4.0,"очень, день, море, место, туда, местный, пляж, путешествие, остров, похожий",,
1751.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
1752.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
1753.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
1754.0,24.0,"дом, дверь, квартира, жить, комната, собака, кот, кошка, окно, пока",,
1755.0,17.0,"место, гора, вода, дорога, вид, часть, идти, маршрут, дальше, берег",,
1756.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
1757.0,15.0,"год, человек, стать, жить, время, сеичас, дом, помнить, старый, история",,
1758.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
1759.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
1760.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
1761.0,15.0,"год, человек, стать, жить, время, сеичас, дом, помнить, старый, история",,
1762.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
1763.0,14.0,"язык, билет, русский, очень, народ, очередь, правда, метро, знать, вообще",,
1764.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
1765.0,16.0,"рука, взять, глаз, пытаться, пока, минута, животное, долго, стоять, рядом",,
1766.0,14.0,"язык, билет, русский, очень, народ, очередь, правда, метро, знать, вообще",,
1767.0,14.0,"язык, билет, русский, очень, народ, очередь, правда, метро, знать, вообще",,
1768.0,4.0,"очень, день, море, место, туда, местный, пляж, путешествие, остров, похожий",,
1769.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
1770.0,22.0,"час, свет, стать, минута, самолёт, метр, температура, попытка, земля, лёд",,
1771.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
